"COUNTRY","Country ","SEX","Sex","FIELD","Field","ISC11_LEVEL_CAT","Level of education","INDICATOR","Indicator","YEAR","Year ","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CRI","Costa Rica","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"CRI","Costa Rica","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"CRI","Costa Rica","F","Women","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","M","Men","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","F","Women","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","M","Men","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,25.777,,
"CRI","Costa Rica","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,74.223,,
"CRI","Costa Rica","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,19.929,,
"CRI","Costa Rica","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,80.071,,
"CRI","Costa Rica","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","F","Women","F06","Information and Communication Technologies","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"CRI","Costa Rica","M","Men","F06","Information and Communication Technologies","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"CRI","Costa Rica","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","F","Women","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,39.261,,
"CRI","Costa Rica","M","Men","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,60.739,,
"CRI","Costa Rica","F","Women","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,31.421,,
"CRI","Costa Rica","M","Men","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,68.579,,
"CRI","Costa Rica","F","Women","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","M","Men","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","F","Women","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"CRI","Costa Rica","M","Men","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"CRI","Costa Rica","F","Women","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","M","Men","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"CRI","Costa Rica","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"EST","Estonia","F","Women","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"EST","Estonia","M","Men","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"EST","Estonia","F","Women","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,56.687,,
"EST","Estonia","M","Men","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,43.313,,
"EST","Estonia","F","Women","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,59.293,,
"EST","Estonia","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,40.707,,
"EST","Estonia","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,58.32,,
"EST","Estonia","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,41.68,,
"EST","Estonia","F","Women","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,51.247,,
"EST","Estonia","M","Men","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,48.753,,
"EST","Estonia","F","Women","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,57.416,,
"EST","Estonia","M","Men","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,42.584,,
"EST","Estonia","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"EST","Estonia","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"EST","Estonia","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,27.952,,
"EST","Estonia","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,72.048,,
"EST","Estonia","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,26.647,,
"EST","Estonia","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,73.353,,
"EST","Estonia","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,13.514,,
"EST","Estonia","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,86.486,,
"EST","Estonia","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,27.144,,
"EST","Estonia","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,72.856,,
"EST","Estonia","F","Women","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"EST","Estonia","M","Men","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"EST","Estonia","F","Women","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,32.594,,
"EST","Estonia","M","Men","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,67.406,,
"EST","Estonia","F","Women","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,36.028,,
"EST","Estonia","M","Men","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,63.972,,
"EST","Estonia","F","Women","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,33.969,,
"EST","Estonia","M","Men","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,66.031,,
"EST","Estonia","F","Women","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,38.421,,
"EST","Estonia","M","Men","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,61.579,,
"EST","Estonia","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,34.035,,
"EST","Estonia","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,65.965,,
"IND","India","F","Women","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"IND","India","M","Men","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"IND","India","F","Women","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,46.988,,
"IND","India","M","Men","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,53.012,,
"IND","India","F","Women","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,51.579,,
"IND","India","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,48.421,,
"IND","India","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,43.037,,
"IND","India","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,56.963,,
"IND","India","F","Women","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","M","Men","T","Total: All fields of education","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","F","Women","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","M","Men","T","Total: All fields of education","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","F","Women","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"IND","India","M","Men","F06","Information and Communication Technologies","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"IND","India","F","Women","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,38.862,,
"IND","India","M","Men","F06","Information and Communication Technologies","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,61.138,,
"IND","India","F","Women","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,49.671,,
"IND","India","M","Men","F06","Information and Communication Technologies","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,50.329,,
"IND","India","F","Women","F06","Information and Communication Technologies","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,39.134,,
"IND","India","M","Men","F06","Information and Communication Technologies","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,60.866,,
"IND","India","F","Women","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","M","Men","F06","Information and Communication Technologies","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","F","Women","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","M","Men","F06","Information and Communication Technologies","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","F","Women","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"IND","India","M","Men","F05T07","Science, technology, engineering and mathematics","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"IND","India","F","Women","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,33.374,,
"IND","India","M","Men","F05T07","Science, technology, engineering and mathematics","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,66.626,,
"IND","India","F","Women","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,52.225,,
"IND","India","M","Men","F05T07","Science, technology, engineering and mathematics","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,47.775,,
"IND","India","F","Women","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,45.038,,
"IND","India","M","Men","F05T07","Science, technology, engineering and mathematics","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,54.962,,
"IND","India","F","Women","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","M","Men","F05T07","Science, technology, engineering and mathematics","L8","Doctoral or equivalent level  (ISCED2011 level 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","F","Women","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IND","India","M","Men","F05T07","Science, technology, engineering and mathematics","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IDN","Indonesia","F","Women","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,63.242,,
"IDN","Indonesia","M","Men","T","Total: All fields of education","L5","Short-cycle tertiary education (ISCED2011 level 5)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,36.758,,
"IDN","Indonesia","F","Women","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,41.41,,
"IDN","Indonesia","M","Men","T","Total: All fields of education","L6","Bachelor’s or equivalent level (ISCED2011 level 6)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,58.59,,
"IDN","Indonesia","F","Women","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,42.548,,
"IDN","Indonesia","M","Men","T","Total: All fields of education","L7","Master’s or equivalent level (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,57.452,,
"IDN","Indonesia","F","Women","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
"IDN","Indonesia","M","Men","T","Total: All fields of education","L7_T_SC6","Master’s or equivalent level  long first degrees (ISCED2011 level 7)","ENTR_SHARE_GENDER-FIELDS","Share of new entrants by gender in fields of education","2015","2015","PC","Percentage","0","Units",,,,"z","Not applicable"
